db1.tbl5.col1,db1.tbl5.col2,db1.tbl5.col3,db1.tbl5.col4
751,692,3905,2850
244,976,3775,5623
841,280,817,2133
628,308,2146,5339
207,989,7774,1721
996,236,8372,2026
723,156,7096,6649
510,250,7833,1186
258,220,4469,1150
379,337,5955,4212
162,222,4719,1429
737,210,7850,648
340,336,6014,7935
931,133,4958,355
575,843,6265,2823
927,933,441,8157
757,770,7884,5118
529,494,9854,7543
33,546,7658,5269
823,182,9062,6379
997,814,3212,3934
322,160,9848,9383
180,604,1896,5614
962,386,1089,7085
346,196,8674,266
705,826,308,7317
191,717,8784,1880
578,483,1018,1548
720,501,4493,381
877,987,3261,1635
678,488,7084,8876
245,351,4290,7417
244,529,7101,2637
677,233,1357,5570
807,999,82,4849
914,893,8442,6050
722,844,9285,1951
132,577,5411,9637
196,755,2387,5945
909,408,1408,20
346,275,9673,1009
48,710,9290,7779
63,458,3728,7140
623,452,5294,5287
867,412,8924,9273
696,17,322,2648
103,71,2057,7824
930,666,3060,4852
212,377,3700,5385
516,681,5635,2452
118,833,3384,6508
855,354,9453,8576
760,793,8997,4104
678,150,9725,7536
894,260,4225,6452
241,79,3456,2217
279,105,3664,146
423,522,3096,1926
362,402,7428,3754
749,719,7565,8271
305,991,4659,6595
716,907,9545,9951
485,129,148,977
313,170,5730,4902
512,405,7163,6052
682,921,9975,2804
166,32,6262,7579
393,535,5553,9777
769,196,614,4390
62,916,8431,9345
271,45,912,6012
36,273,3013,5883
15,742,5409,5284
765,132,158,8804
342,263,547,3578
345,596,5132,4164
847,366,2900,4651
538,824,7674,2956
958,4,2265,5781
622,268,8946,3206
232,850,734,829
989,732,3791,4597
575,705,4317,9165
608,420,1924,8921
415,345,523,9092
904,924,9702,659
266,68,5924,7805
996,799,8809,760
325,357,860,8523
925,687,6184,958
743,385,7492,9950
910,324,5880,5840
442,750,7901,6799
559,480,1307,4408
861,178,6346,1855
721,255,2821,354
75,418,3865,5621
246,210,6925,2272
827,910,8226,4194
579,738,2100,4890
312,583,9571,3162
575,366,436,3880
693,576,2572,6517
591,165,4362,8395
342,213,308,3965
714,528,491,9965
181,847,5308,608
954,172,521,8076
983,128,1914,1140
725,2,2925,4874
934,894,9560,4996
631,895,3290,4923
398,759,3229,8173
240,69,3577,6235
846,51,5609,5196
713,436,2571,7917
923,377,232,738
291,770,9814,7487
53,750,2652,3723
144,93,6250,657
355,558,1216,7312
597,586,3539,2726
982,602,521,9301
476,85,3066,3212
21,517,340,6188
330,741,8250,8037
291,429,3253,2164
235,862,4681,8338
28,828,5633,6802
694,42,242,5140
937,823,227,4631
159,709,6703,3229
909,369,2602,5167
529,403,8318,4514
549,302,4430,5229
100,181,4853,3600
289,168,9623,6625
376,202,2168,5196
172,705,2748,2317
342,542,1308,921
927,101,1593,4787
877,575,1493,5770
578,345,7883,3890
190,602,4777,7849
438,441,6438,4337
554,249,7108,4029
634,182,8438,2978
789,301,1082,9279
342,877,9673,5777
707,862,10,6541
844,279,2006,7031
124,716,3529,2096
607,88,2292,5572
889,804,944,2192
668,424,8626,916
551,920,6248,4766
359,284,2289,5422
502,670,3343,8619
172,874,2566,3088
886,998,1759,4176
393,129,5163,6610
460,247,3875,7238
684,651,2228,6233
119,900,8459,8900
272,188,7019,3663
357,90,4477,1981
385,567,5917,1388
912,737,514,8394
875,845,1743,3302
857,838,9121,4101
886,164,7856,3217
933,547,1448,5816
932,329,3887,8338
318,540,198,4681
260,79,1780,9171
280,933,4900,8927
328,980,4422,8886
123,869,9905,7658
475,168,5713,6052
277,544,5743,853
92,92,3504,247
958,623,7672,6492
546,378,2567,4537
822,208,9121,9601
127,908,4625,2463
531,901,7090,3737
772,193,5352,9177
166,263,1419,5781
830,246,9522,6473
235,629,2557,7311
31,447,7870,5366
230,991,423,3134
190,739,149,4000
841,520,9705,7670
935,918,8095,7403
656,710,138,9612
612,478,7065,4896
590,276,1870,122
507,128,2061,2317
456,301,8120,6151
671,573,8181,6873
254,513,4280,6485
278,359,5696,8877
970,842,742,1661
699,356,6424,7482
972,465,4181,2875
721,171,8268,6891
752,756,1991,2163
55,87,5256,2838
648,499,3705,3460
105,895,1016,7252
580,82,8288,7799
701,516,994,9363
191,860,9746,554
277,550,6941,7925
543,895,9224,4008
174,321,8274,4601
769,464,9727,1816
634,812,4525,7539
84,586,5209,188
987,612,512,1440
947,140,1922,1220
727,604,1697,2597
215,630,1914,6667
13,799,4753,2907
36,620,6816,5683
26,999,8838,1715
663,554,797,7809
575,135,8268,6110
69,329,6224,611
153,728,6697,283
437,954,8933,2670
764,394,1225,9819
270,155,5566,1611
540,992,9156,8908
995,38,5922,8873
73,281,5036,7164
795,839,8503,7630
570,869,2646,4256
754,537,7684,4269
840,543,2731,1522
148,45,8824,9551
505,667,4694,2073
9,243,5545,1789
643,902,3681,3370
501,546,414,2484
61,449,9734,6902
387,277,8963,2058
894,753,4479,7405
773,405,7199,2666
729,889,8678,1433
231,770,9971,3384
847,45,7532,522
583,945,6407,1693
987,748,7309,4183
527,519,8221,9347
549,771,8321,597
688,270,7945,9837
444,555,5189,7495
320,237,4214,2336
893,166,2374,6217
82,375,3983,7683
433,587,207,1714
16,668,8139,3176
368,200,9173,8394
667,745,4302,2898
683,231,6911,1264
907,445,6690,6943
581,723,111,6850
582,417,7153,9429
254,153,4709,1554
455,367,5040,7379
642,724,1409,8244
560,86,8897,671
532,529,5872,8882
391,702,8132,8274
319,819,6275,3568
219,53,6993,1451
698,727,4199,5313
413,41,2600,5237
31,348,4857,6978
714,229,7806,7038
787,741,6805,6043
753,693,7498,7138
15,435,5039,9367
408,140,9039,1079
827,287,2943,7985
172,850,8067,9474
648,848,8360,534
178,321,6700,7761
870,593,984,4666
572,441,1107,4673
496,166,8298,2162
935,922,7432,3998
103,845,4342,6617
316,565,1553,7501
706,462,2002,3692
767,455,8104,7476
975,72,497,4059
587,724,4949,8522
782,682,1421,5663
180,994,3474,1527
131,947,5980,7051
662,269,4373,573
154,218,8733,6146
358,647,7310,7550
234,546,8980,3695
759,657,8547,523
164,182,5643,9363
716,77,9418,9613
426,307,8441,2216
676,764,6178,6336
487,327,531,9043
212,944,8750,5479
924,903,1619,7710
765,420,1291,9371
156,235,3124,3595
688,833,4880,4367
74,848,4113,5856
434,588,9319,5001
177,885,3911,737
795,461,7159,2818
841,936,1107,5342
644,584,5427,2163
636,538,5270,3076
311,915,6496,6916
831,37,1687,8718
126,765,5987,448
376,907,4471,7434
344,425,5681,6873
224,597,3475,6697
16,868,2577,4161
496,433,2532,7996
992,358,4217,8077
472,30,6937,119
864,204,2029,4484
310,704,9335,2847
757,741,5958,1790
136,180,5418,3017
474,756,6190,350
216,39,7764,5457
195,840,9939,9744
200,422,4819,2250
365,905,5919,5060
718,156,8409,6583
527,167,2810,3237
399,669,3415,6522
524,641,5952,8239
589,81,5433,5847
213,667,1716,5394
340,686,7897,1892
328,799,289,897
958,599,4697,1738
118,101,609,9160
424,759,2353,4106
692,717,7645,2503
835,88,535,6060
841,344,3291,5150
866,799,3757,6746
372,922,8948,9662
648,309,7157,3499
178,607,3849,2561
431,439,8069,4494
719,158,8545,3603
944,113,4830,386
401,535,4330,6761
393,162,8497,7974
980,285,5229,5449
882,864,2995,8329
565,54,6970,3751
78,575,2214,2700
782,32,9401,5844
906,557,275,8491
423,730,6153,31
117,992,6553,2504
367,800,8338,8733
105,195,3548,3456
104,764,6972,546
302,447,851,983
629,797,4523,4140
893,747,8679,8571
740,590,1553,496
147,924,1761,1915
865,957,8775,5054
149,91,6799,7726
815,607,4310,8376
255,227,4605,488
81,285,8702,1720
15,873,7756,6778
900,234,3813,170
192,101,5891,8591
722,763,6888,8430
73,139,6194,1340
276,834,8147,8082
60,654,3202,4415
972,751,342,6620
950,265,7745,9540
535,341,1423,7922
534,572,8337,4854
342,534,4557,2089
394,522,9107,233
942,15,6647,555
257,560,1911,4771
197,877,1339,3733
52,335,2246,3275
650,909,6446,5003
270,389,2951,8994
200,169,497,7473
395,912,790,4946
377,118,8201,996
890,990,3098,845
675,41,8184,6653
603,9,2816,1319
534,429,326,4117
922,467,882,9902
87,48,1671,5103
397,776,5002,8433
181,206,8929,2890
866,678,2174,2625
282,513,5235,5513
532,579,923,8644
560,819,4266,1629
189,983,8112,3312
204,209,2824,7136
967,138,5107,4717
43,36,6869,558
299,217,5720,8070
639,455,9345,1068
993,511,2070,8036
700,277,7346,9452
681,179,6544,5898
278,516,4600,4602
712,129,920,7810
384,644,6091,7996
636,610,3482,449
803,671,6472,3639
310,747,1443,1913
877,658,2801,4633
527,358,1775,5973
856,626,8220,7924
273,3,2292,5328
481,598,3703,5409
805,557,825,2545
450,82,7711,7886
531,153,3741,4811
530,505,8330,5327
524,508,4452,3461
16,817,2259,7533
717,793,1162,1459
29,838,3439,9112
469,799,2533,6482
810,622,5612,456
303,628,9551,8168
554,96,7930,5530
92,939,2225,644
881,281,3672,5709
577,700,2160,7264
630,599,8474,4938
820,818,9331,7363
583,954,1797,5747
845,598,9382,4256
161,933,1244,4350
972,537,7069,9285
841,891,7893,2761
327,428,4408,8227
966,542,1930,6873
780,125,2518,469
729,709,47,8500
253,300,133,6017
439,542,5675,8672
570,366,2364,5958
543,828,3509,6847
850,943,7153,8980
119,743,4094,290
974,44,2537,429
821,492,7996,597
513,315,5984,8050
629,188,2471,4527
548,51,2434,1557
978,563,5021,6789
96,331,4335,4600
870,498,3522,8055
369,976,2305,672
416,317,5287,2854
256,409,663,1578
127,322,5681,1432
358,590,7443,5521
155,560,5944,8232
656,229,7774,4479
56,343,4849,2933
581,370,4200,1314
947,989,7097,1815
555,555,5022,4278
723,291,3492,6907
686,436,5468,1895
652,246,7939,1063
75,939,9145,5404
157,218,1673,8329
84,533,1342,8526
321,641,8431,5593
308,518,6570,2676
529,783,3049,8092
283,471,6283,9825
899,349,4247,5265
41,43,6574,9725
893,751,9655,1108
884,877,5331,1586
133,64,399,7774
613,245,1937,3861
648,986,8373,5128
403,584,1074,4954
492,70,2573,1112
221,708,2397,1112
228,700,9273,2889
805,157,418,349
451,937,9352,3962
997,474,639,1923
305,841,2084,8059
827,24,4589,7965
908,849,358,7328
118,582,1803,42
610,824,5204,5877
861,222,7889,5974
937,159,538,851
323,817,4439,1286
920,74,6888,3779
158,137,9905,6006
238,917,865,3690
395,478,6028,1048
319,552,8967,2615
846,302,4671,512
188,909,1035,6113
308,386,8552,182
248,471,2819,2101
537,333,8487,9296
700,308,1426,159
505,527,5494,5568
393,886,692,8929
651,700,7593,2668
405,539,1067,3380
999,162,1132,3115
180,999,9313,8392
20,897,7612,1307
674,828,9433,5559
582,951,946,4806
593,993,1615,9961
154,54,8254,3255
827,785,5715,2594
866,454,6069,1232
558,304,393,4967
193,101,9718,8766
223,553,7534,81
398,774,9693,8454
748,387,7422,8477
279,682,6202,8214
979,207,519,3545
9,314,388,6446
375,48,587,4301
471,571,3497,1455
151,517,7669,94
855,147,2571,2522
615,798,8471,136
123,210,6708,2037
696,371,8996,3670
801,661,8266,9537
552,596,2985,4644
423,977,709,2684
522,671,3662,9191
729,46,4630,9216
512,673,1430,5457
925,498,4991,4166
170,154,5067,4203
849,229,8838,2645
793,299,2038,3096
564,157,4133,1833
124,672,5351,5384
174,922,2215,2250
503,246,3356,3634
776,567,102,9690
776,150,8336,6119
384,298,8946,568
710,978,6803,5201
767,53,4461,5025
683,222,6296,1292
570,765,6565,4275
951,579,6462,7963
105,564,82,2645
946,466,9503,8663
636,756,7963,7837
527,485,5990,8723
37,551,5752,608
394,443,6222,7525
754,853,3668,9274
920,904,1615,9166
476,862,4246,9166
466,137,2062,4319
721,777,8971,6953
504,925,7555,5127
314,649,1058,1507
284,953,2398,4920
463,291,2330,613
679,209,1759,5971
263,683,427,8575
609,696,5377,8603
645,810,5029,3376
428,751,3876,6038
364,210,2116,2775
180,874,559,7477
733,662,5441,6374
875,387,9577,2283
993,395,2617,662
660,123,589,4141
243,560,498,4035
312,919,6347,8413
75,908,7904,751
880,123,9721,3154
261,67,9830,1268
230,474,9324,6718
702,357,7432,4105
379,742,5956,7844
645,455,4483,2373
308,345,8607,8406
763,929,4996,995
387,520,1591,5327
756,777,4407,3210
776,636,3883,1664
324,882,1607,9173
841,832,3724,401
878,623,7555,8803
455,497,9907,6666
511,327,202,8073
342,329,3854,9097
515,565,8301,7829
441,426,768,7157
548,442,138,5874
582,600,220,1106
261,94,7356,8419
748,870,9052,1988
818,761,3927,2178
462,954,2387,7177
866,450,2525,8140
689,316,5054,6019
607,486,9637,5687
909,677,6956,4640
226,738,1609,8435
522,647,5443,9441
777,895,198,6371
188,576,5984,6388
208,4,9352,443
12,631,1369,8806
888,370,3571,5932
161,730,488,824
571,876,3540,9127
492,985,9056,9936
434,554,2180,8713
4,187,3328,4937
201,25,3634,1876
415,778,655,4032
11,161,5986,2205
947,744,9571,8017
396,129,235,546
340,532,988,8358
751,882,1382,2069
949,409,9006,6210
372,639,9881,6853
377,587,5629,6730
224,72,2486,2935
181,232,1665,16
296,854,3986,2809
815,105,8186,8519
306,900,1823,3451
430,8,5828,8537
689,630,5430,5592
117,49,5336,2354
351,521,4088,8735
587,624,610,3450
45,441,9527,3705
226,777,3868,7707
355,589,4325,7043
293,35,4435,2748
239,201,2163,9548
347,823,8262,5259
140,117,1749,1806
203,701,4945,9558
661,753,5172,6412
641,804,341,8377
860,168,4683,4205
844,511,3831,8958
994,229,2379,8226
268,559,6105,8103
312,149,3869,3915
417,854,6068,5341
914,207,2439,9837
136,60,7906,7940
627,842,7857,5865
350,116,5429,797
160,238,471,7266
666,882,8059,6774
172,866,3765,3656
129,47,7826,6352
78,447,7912,9851
978,756,8845,37
568,467,461,1978
862,292,1173,9078
56,424,1667,6241
399,516,3321,3454
362,611,8831,4674
334,204,4369,3360
133,179,8673,4236
13,528,8273,4298
282,89,4126,3475
805,499,2793,6560
658,107,9299,3377
420,189,6185,5041
126,179,3785,2184
771,760,250,5000
825,762,1620,7297
217,19,9910,1139
904,358,8457,4233
744,608,21,2462
880,733,2123,3232
679,655,1510,8439
654,6,3852,8046
488,861,4775,525
996,321,7008,4320
259,267,3422,9336
217,426,8431,4830
819,295,8242,8106
657,512,3007,462
488,569,8667,2963
948,386,156,6383
442,263,6342,5916
98,89,7598,3400
181,487,4761,9377
168,586,2019,302
232,956,5237,5883
955,852,9878,776
92,260,7923,623
628,487,4170,1459
471,793,5047,3386
515,340,2414,7030
84,328,2155,4775
678,400,3757,8671
518,356,92,1061
380,754,6243,287
406,498,8862,7234
231,833,2143,3639
250,434,8423,7955
84,118,5971,6335
318,46,1602,1143
192,167,2951,6544
634,347,9964,9615
936,503,1310,8849
600,538,7967,3085
606,295,6246,7713
886,512,158,9931
299,173,3778,4988
357,394,1586,2201
556,678,377,5289
764,529,3295,8870
452,602,8905,3457
884,302,8929,2744
990,201,2500,2353
562,995,1863,1648
505,532,7888,1679
64,155,491,5002
565,896,8113,5330
951,13,7501,3966
221,19,9721,2741
465,755,7410,853
71,888,7731,6335
887,456,945,8784
473,172,8893,3406
679,444,2484,2952
697,922,2755,5063
654,121,7628,9211
18,496,7817,9776
521,183,3033,4911
983,819,389,1871
783,579,7834,9282
682,804,9435,626
414,849,3347,4207
363,670,11,4766
527,48,9708,8217
79,180,1620,3048
795,806,9949,8813
189,393,8240,8908
147,392,9907,2660
674,347,6153,7667
442,475,8178,1741
264,140,8452,3072
871,529,8511,7903
649,651,1927,6725
508,583,6813,3733
300,470,2832,4464
465,753,6978,1845
364,772,4116,8205
398,262,15,7635
492,142,3866,2758
541,706,2345,530
815,145,9132,7577
479,293,8450,7317
167,537,1063,7941
602,508,275,2878
90,421,2566,3404
722,570,4922,8629
841,563,1930,382
299,416,3582,5010
173,660,1331,9481
645,912,8066,5068
372,106,9748,7094
23,317,479,7164
200,58,4509,9077
730,257,3046,3014
6,959,1488,3982
5,792,8152,4174
629,424,2092,8500
160,530,829,8918
596,165,7655,3104
877,24,2700,2937
247,934,8335,9905
165,3,4930,712
427,2,2804,950
144,417,7990,1435
510,361,6336,4565
542,905,8975,1538
932,368,6016,7937
508,538,4273,2168
906,879,6461,2200
219,345,7558,1670
644,730,2198,3364
575,896,8802,2115
75,43,8732,8416
642,723,7375,846
823,563,7889,6701
318,152,412,5435
872,201,7256,4069
37,320,5868,2956
565,463,9975,4387
641,10,5377,7647
729,579,9919,6911
513,226,5727,9775
245,632,1427,6748
139,332,3510,970
807,468,1637,7685
257,14,4576,1216
616,56,8371,5106
380,329,3396,9830
847,63,4677,5553
477,229,5525,7241
184,10,7122,2711
302,632,1642,9478
493,223,1294,57
755,736,9774,9876
163,636,3536,6869
643,659,7787,1304
202,739,8555,1630
407,541,2116,4080
209,505,2561,4303
858,521,6039,6003
100,53,7400,9358
445,697,7868,412
897,718,6265,1618
782,766,2542,5171
970,156,6720,5136
986,640,4020,2777
560,569,883,739
367,404,1172,4899
238,398,9976,918
726,706,7038,7585
290,928,5595,5621
371,933,4674,7807
861,402,7738,6332
430,899,8304,1503
279,587,6688,3227
466,88,6542,827
315,865,8983,3231
988,592,1315,2873
76,185,3233,9809
815,837,50,9377
150,779,143,5852
395,894,3687,9876
495,78,5801,8701
296,144,5252,5632
668,640,5618,8886
709,13,4485,3279
946,630,7337,4016
895,1,8151,2068
406,515,8116,5624
286,755,3730,5523
492,65,8940,9438
916,245,9066,8591
535,601,2944,2607
455,429,4803,287
491,689,1208,1403
8,571,3733,4532
917,231,213,440
131,435,6566,5612
76,352,1818,4885
737,687,3494,5092
130,678,485,1268
996,382,7544,7219
887,709,3015,6864
411,59,3479,7007
89,925,6929,185
497,469,6414,4257
628,410,5216,3543
621,82,4937,9671
888,73,3118,4886
353,310,663,4640
270,453,1023,1144
391,25,6316,4164
431,425,4442,634
738,376,236,7577
471,242,6686,1303
755,834,3343,532
307,627,6550,2697
507,322,2125,952
54,179,7958,2805
36,773,3217,7586
899,625,1955,8761
54,265,6155,6782
523,549,7927,9171
914,379,228,5212
462,76,4938,4130
696,613,5060,7942
477,523,6815,3541
748,813,2886,3386
804,48,6874,9929
715,253,7605,6090
210,858,2819,5495
225,379,2989,7658
6,248,9278,2400
731,71,7138,3552
822,446,1993,978
539,505,3045,6547
988,708,6193,5513
804,252,3305,8594
211,995,1992,1514
188,869,3599,9739
74,298,3587,393
753,733,1305,2630
113,59,6363,5815
678,356,5467,103
617,156,4459,1743
150,341,5087,5436
435,973,919,421
877,893,8233,6416
83,201,1282,6197
211,778,6109,5292
778,34,2120,6808
833,766,4496,4713
780,534,3150,3177
460,455,5306,3776
936,916,1833,4390
176,164,7723,8467
782,27,5878,6728
311,371,5009,7210
693,862,3862,8385
158,313,128,1126
700,564,1345,249
185,283,7369,5051
470,297,7132,6111
955,474,4642,4391
308,999,3223,8429
981,596,3476,7787
245,968,5097,3720
828,348,9627,4009
975,635,8447,4905
383,444,5722,2336
41,206,9945,2584
284,416,4746,1765
979,438,3411,3917
987,164,75,9334
922,558,3611,1114
299,419,8001,6040
988,370,8696,1139
900,667,3392,7967
435,265,5111,5653
368,278,6119,6492
873,987,2394,4662
485,481,1416,3516
948,516,7843,9788
435,81,8431,1145
805,118,6053,1627
427,773,1777,1245
180,636,6314,9674
882,937,5764,5761
897,302,4158,9713
876,214,4146,369
693,27,2631,4855
339,780,5440,5320
490,497,3389,3232
494,536,9406,1785
972,518,669,574
729,193,3561,5504
162,591,6233,8020
557,441,5541,3703
455,833,7658,5477
91,35,8807,2572
104,257,4658,5905
718,112,7421,2115
438,293,9322,7437
497,713,7461,9348
327,13,5630,1085
650,666,5355,8352
540,910,9713,7193
508,596,8012,8950
250,139,4451,2748
964,370,2664,5405
190,426,4862,9021
46,96,8495,9040
878,696,1515,7899
250,487,583,6981
774,341,8558,4344
884,869,8650,7203
63,491,119,9721
849,499,3284,5440
319,431,7908,2892
859,188,3254,3624
779,81,4459,6687
523,811,5565,9869
291,179,1968,7423
28,957,2531,6304
650,897,9043,4105
436,860,6389,4454
965,966,1929,9491
596,414,1943,2171
585,104,8955,8821
762,380,3296,8469
735,721,5276,1023
46,328,5725,4621
416,248,901,9391
592,71,9710,1717
450,672,5965,7203
632,132,3256,1980
554,239,5506,1590
657,77,8933,269
73,569,3553,4097
52,460,7432,2620
232,124,1693,9578
806,10,6495,5226
874,467,2129,5253
199,406,4011,8726
673,940,3252,9800
548,26,1365,2398
936,206,8387,7195
96,221,6203,4632
48,311,150,7232
895,381,5180,8655
521,761,4523,22
39,314,7094,8880
913,207,330,1286
152,620,3324,3860
105,295,9081,736
552,401,954,6884
675,434,7400,9532
769,572,4449,2377
210,121,6360,8387
201,750,2044,5628
432,105,5645,9696
706,790,6554,2115
564,35,3599,5392
146,549,6874,5418
498,71,7041,2918
281,567,5010,8023
309,166,3990,9062
754,220,7848,8376
50,75,5645,9881
494,721,1575,1212
408,210,5019,6224
625,227,6723,8689
272,736,5754,1565
457,452,2213,9854
119,765,1226,8409
700,486,9855,4620
45,667,8555,9553
242,473,1947,6612
310,874,5544,7539
561,660,4753,1505
330,829,3632,6322
10,790,5588,8988
907,916,6658,4956
423,970,9466,6765
47,489,9637,2251
376,375,4827,6670
567,230,6138,7089
7,911,5979,4961
983,701,9201,9224
525,224,5386,3184
726,474,5287,5748
369,576,9920,8531
439,619,8887,4925
756,79,4617,488
565,644,2384,9537
483,685,9574,8982
272,575,6796,7265
940,209,3605,5371
900,296,7033,1186
130,609,9920,5277
520,171,6747,6722
723,88,8844,4407
633,873,7936,6433
113,225,758,7941
531,142,1279,3269
498,707,441,1706
338,690,6228,3599
20,53,7716,702
719,195,4193,5656
32,728,3970,1273
132,488,1526,538
919,844,190,4212
702,297,1873,2939
974,429,7958,485
25,536,7368,1386
363,578,7489,1049
600,674,7868,783
91,499,8449,2924
544,623,8346,8811
237,840,5606,8177
17,205,3902,7769
273,917,6660,5612
933,879,8085,8061
288,136,2412,7289
26,407,23,3532
816,278,6624,8024
433,444,7958,4524
910,676,1741,1804
107,940,3160,6395
972,270,3371,9290
947,440,9252,8303
737,227,3351,7830
323,126,460,969
866,269,2117,1633
530,819,6356,8551
734,759,1606,4862
792,851,71,918
103,486,6351,167
843,547,706,3321
331,154,1928,6189
361,656,2798,5137
920,985,9369,4974
288,936,8345,8949
443,771,29,4783
36,898,5071,4493
347,18,3311,1973
891,424,6787,97
755,935,1874,3076
42,57,8428,2206
125,422,8809,8130
8,774,1571,86
525,547,7213,9958
130,722,2437,6315
324,843,7531,3647
183,659,581,3677
281,101,2254,8873
894,75,5852,7645
52,924,600,8326
552,989,9170,6212
849,979,8706,6960
869,579,809,3789
532,65,2485,8926
376,814,7398,1133
294,733,1446,3098
207,150,468,3471
999,901,629,5439
662,785,3382,3265
476,436,6538,1968
969,789,113,7513
953,996,1225,3144
68,67,5483,7091
842,234,1616,1224
924,714,3317,7812
829,744,7351,1187
436,674,7580,6
300,970,6416,2108
26,97,4640,5020
627,8,5733,9629
929,926,5618,935
653,503,4813,7198
552,760,2537,8751
105,489,3174,5637
585,991,7974,8637
571,426,2222,1308
809,226,8021,1416
633,752,51,5045
946,586,2344,1905
714,16,5064,8521
10,562,6486,7300
930,227,5830,7782
658,705,4695,6102
215,791,4266,3397
885,237,1658,3678
320,380,7368,9745
459,782,5183,6030
956,923,9078,3002
814,386,5621,6622
525,668,4010,2565
578,253,635,2583
691,307,6421,5851
876,821,174,7497
753,313,9248,1814
159,300,9940,3918
463,117,8759,6511
997,844,6156,3213
521,49,9975,3887
635,789,7707,7757
272,563,7009,1222
240,180,2143,5746
935,542,6999,3107
963,326,1474,2513
958,502,5244,4852
654,495,7248,4976
864,943,4102,4983
166,245,329,4138
568,601,2673,1320
649,542,4622,2366
326,101,5232,4313
864,229,6583,2535
528,387,889,6289
843,930,8021,2375
272,608,8953,2613
878,578,9215,4385
375,703,1680,9854
911,210,5951,224
374,648,9253,7396
333,429,6866,2800
2,338,9095,1280
242,183,133,521
619,55,6064,1618
50,978,1125,7806
881,761,2039,1601
349,281,4188,2306
173,571,2849,7822
115,127,3366,9407
694,716,2911,942
360,725,2591,3931
354,638,4283,9345
665,507,4261,3749
758,583,7134,8452
75,215,244,8581
926,89,5128,4740
755,943,9371,407
80,313,4925,2043
228,232,6831,5272
71,744,1778,8758
402,574,6310,5757
217,887,8628,1979
451,246,6334,6164
910,441,5906,3838
754,898,8985,7140
366,134,9472,2315
825,947,9930,8292
589,881,8641,4756
669,957,7668,6796
559,1,1954,32
311,160,8806,4331
297,139,7393,6890
23,303,8930,8523
109,459,1631,3516
51,820,5036,4581
938,713,3665,4215
289,124,8260,157
443,936,6874,4945
466,884,869,3628
258,346,9585,3782
323,593,3191,3821
650,953,3119,2688
908,323,2115,8884
817,999,7252,9243
337,406,376,5044
786,468,1941,7846
555,163,204,5385
928,861,8936,2098
421,239,7054,2156
258,212,5948,5454
624,982,7246,8325
738,148,9741,3750
64,583,4420,2127
162,102,2425,2385
163,182,3973,5600
677,504,670,7031
38,695,3417,7456
664,524,3065,7762
319,379,1727,4197
359,743,5976,4426
268,661,4026,2278
323,774,7862,1474
325,23,6064,5989
586,700,3814,7488
256,132,1703,9240
199,49,7621,415
437,957,7430,5507
609,694,4541,2166
103,25,53,5782
371,649,691,2378
904,10,6066,8853
163,807,8448,7293
112,101,3432,288
614,10,833,2600
548,111,5794,1725
105,605,9353,6053
698,771,3522,8766
363,769,8664,716
20,972,5860,3412
659,166,2026,5323
997,720,9829,2393
128,406,3548,4080
482,44,905,1012
698,841,6364,6248
795,716,1183,2360
198,937,1088,1946
746,358,1192,3512
951,553,2128,8118
619,284,5387,5599
520,399,3451,1351
960,450,331,3075
419,611,9403,3904
225,443,1048,7860
929,387,2275,527
208,355,5237,5647
244,783,6385,5160
287,424,1634,9473
65,5,7648,5485
867,553,502,3279
152,895,3569,7410
490,440,9271,6732
434,923,7316,4016
702,355,9526,3936
217,918,4647,1044
428,764,4018,3439
501,587,4216,312
665,553,5891,8507
788,862,5231,1890
593,267,8214,4221
220,891,7848,6978
434,991,7431,8687
279,216,479,9172
622,63,2354,4839
91,441,4864,4795
523,690,1143,2028
138,540,2333,2907
666,274,5083,3143
22,469,7952,8919
416,215,7574,5390
975,864,5271,7574
731,995,2645,9659
347,812,5444,9306
236,999,6067,1677
764,565,838,2043
933,877,7413,7681
182,591,8191,3114
507,193,5035,4166
197,711,2209,4853
681,12,9584,8095
122,221,5048,8298
924,704,1959,6599
545,395,275,2341
380,880,4624,6319
824,838,9651,9322
514,751,9150,1109
5,269,1841,1250
303,297,4145,6472
613,610,5675,7408
191,731,7057,3073
375,843,8181,5370
524,615,487,5545
35,431,2127,8272
974,888,5405,915
69,407,6704,261
288,64,7265,5514
104,656,5597,3319
715,37,1940,8150
312,27,7735,3040
54,288,4350,4903
106,919,959,2662
652,878,6630,6958
736,236,5792,6241
306,125,2563,5264
859,383,463,6937
820,325,7671,1972
35,84,8207,2174
132,748,918,1327
886,245,6087,4890
24,387,1613,6722
848,928,9014,7314
36,886,2120,9031
18,265,3391,7248
34,760,1881,6726
362,803,8931,547
417,204,7362,5729
821,227,5001,5552
429,239,7256,3876
517,72,3843,5881
466,670,8989,9517
896,387,6129,3791
198,377,3210,2871
545,211,9778,7542
567,647,9969,574
767,794,5516,1101
210,675,2531,8221
608,648,5487,1375
793,170,4553,5234
500,151,2279,3948
240,676,9559,6874
169,808,7305,3804
858,103,9589,4464
293,221,5556,5845
921,281,154,3731
738,387,9307,7525
314,371,3665,4397
126,128,6727,7887
467,403,1114,5790
791,219,699,3750
366,172,7565,3134
20,471,6955,1299
315,859,7109,4606
757,987,8787,886
89,452,1013,9750
403,607,8731,2046
517,501,11,4890
450,51,7474,7002
777,93,4459,6601
907,575,661,5967
608,20,4633,5527
